"FC"	"Gene.Name"	"Gene.ID"	"P.Value"	"dataset"
3.94695977761711	"IL1RL1"	"9173"	0.000260036377551135	"E.Br.24h.3"
1.65356698720638	"EGFR"	"1956"	0.0675968844582344	"E.Br.24h.3"
1.51467087000448	"CCL19"	"6363"	0.0301819020706564	"E.Br.24h.3"
1.3007414886044	"IL6"	"3569"	0.0591816235848864	"E.Br.30d.1"
1.44198730575902	"APOC1"	"341"	0.0677202750887394	"E.Br.30d.1"
2.0914712327265	"UROD"	"7389"	1	"E.Br.50h.1"
2.18286469739041	"TP53"	"7157"	1	"E.Br.50h.1"
2.0822176045777	"TNFSF13B"	"10673"	1	"E.Br.50h.1"
2.51590884680921	"TNF"	"7124"	1	"E.Br.50h.1"
2.13831242497236	"TLR4"	"7099"	1	"E.Br.50h.1"
2.10734411164637	"TLR3"	"7098"	1	"E.Br.50h.1"
2.02635729697803	"TFRC"	"7037"	1	"E.Br.50h.1"
2.3074470126827	"SYK"	"6850"	1	"E.Br.50h.1"
2.15028446391426	"SMPD1"	"6609"	1	"E.Br.50h.1"
2.20109844025872	"SMAD3"	"4088"	1	"E.Br.50h.1"
2.42089961478929	"SMAD2"	"4087"	1	"E.Br.50h.1"
2.0859012595276	"SLC29A2"	"3177"	1	"E.Br.50h.1"
2.50709111086791	"RXRA"	"6256"	1	"E.Br.50h.1"
2.14070091990384	"PTPN22"	"26191"	1	"E.Br.50h.1"
2.01172740729245	"PSIP1"	"11168"	1	"E.Br.50h.1"
2.31290928402921	"PSEN1"	"5663"	1	"E.Br.50h.1"
2.01969175323894	"PPBP"	"5473"	1	"E.Br.50h.1"
3.36483639655326	"PLAUR"	"5329"	1	"E.Br.50h.1"
2.17880182241629	"PDPN"	"10630"	1	"E.Br.50h.1"
4.1360692341618	"MMP2"	"4313"	1	"E.Br.50h.1"
2.16417206415792	"MME"	"4311"	1	"E.Br.50h.1"
2.18853511974422	"LPIN1"	"23175"	1	"E.Br.50h.1"
2.02805152582791	"LPAR6"	"10161"	1	"E.Br.50h.1"
2.07565840538954	"LAMC2"	"3918"	1	"E.Br.50h.1"
2.14154031981808	"LAMB3"	"3914"	1	"E.Br.50h.1"
2.01751307709426	"IRAK3"	"11213"	1	"E.Br.50h.1"
2.44058314550399	"IL6"	"3569"	1	"E.Br.50h.1"
2.15736209957848	"IL4"	"3565"	1	"E.Br.50h.1"
2.12163490372076	"IL22"	"50616"	1	"E.Br.50h.1"
2.4349416962649	"IL1RL1"	"9173"	1	"E.Br.50h.1"
2.21999084015603	"IL16"	"3603"	1	"E.Br.50h.1"
2.43461295347731	"IL13RA1"	"3597"	1	"E.Br.50h.1"
4.96270829738744	"IGFBP3"	"3486"	1	"E.Br.50h.1"
2.17484283567202	"HSPD1"	"3329"	1	"E.Br.50h.1"
2.17466794620069	"HSPB1"	"3315"	1	"E.Br.50h.1"
2.0877977493767	"HLA-DQB1"	"3119"	1	"E.Br.50h.1"
2.01150902938523	"HLA-DQA1"	"3117"	1	"E.Br.50h.1"
2.14558898019289	"HFE"	"3077"	1	"E.Br.50h.1"
2.00709537450548	"FPR2"	"2358"	1	"E.Br.50h.1"
2.1294189757394	"FLG"	"2312"	1	"E.Br.50h.1"
2.04215228593456	"FCGR1A"	"2209"	1	"E.Br.50h.1"
2.01393242085315	"FCER1A"	"2205"	1	"E.Br.50h.1"
2.59209280838957	"F3"	"2152"	1	"E.Br.50h.1"
2.23559224242179	"EGFR"	"1956"	1	"E.Br.50h.1"
2.54149197949123	"EGF"	"1950"	1	"E.Br.50h.1"
2.29351479328704	"DST"	"667"	1	"E.Br.50h.1"
4.59308540721105	"CYP1A1"	"1543"	1	"E.Br.50h.1"
2.35980151112463	"CXCR3"	"2833"	1	"E.Br.50h.1"
2.47177286587295	"CXCL8"	"3576"	1	"E.Br.50h.1"
2.96373280118412	"CX3CR1"	"1524"	1	"E.Br.50h.1"
3.5632034140827	"CX3CL1"	"6376"	1	"E.Br.50h.1"
2.0264350720793	"CTLA4"	"1493"	1	"E.Br.50h.1"
2.20007954604313	"CSTA"	"1475"	1	"E.Br.50h.1"
2.16664204888669	"COL7A1"	"1294"	1	"E.Br.50h.1"
4.02838460764774	"CDKN1A"	"1026"	1	"E.Br.50h.1"
2.04507287349405	"CD93"	"22918"	1	"E.Br.50h.1"
2.42808714482764	"CD63"	"967"	1	"E.Br.50h.1"
2.2041595238997	"CD40"	"958"	1	"E.Br.50h.1"
2.75913037404039	"CCND1"	"595"	1	"E.Br.50h.1"
2.2376696054736	"CCL5"	"6352"	1	"E.Br.50h.1"
2.06908738803395	"CCL24"	"6369"	1	"E.Br.50h.1"
2.57624910467801	"CCL22"	"6367"	1	"E.Br.50h.1"
2.07266574358796	"CCL17"	"6361"	1	"E.Br.50h.1"
2.19098356312908	"CCL11"	"6356"	1	"E.Br.50h.1"
2.17561041082073	"CASP8"	"841"	1	"E.Br.50h.1"
2.04147563788634	"CASP3"	"836"	1	"E.Br.50h.1"
2.02867944395883	"BDNF"	"627"	1	"E.Br.50h.1"
2.4866158185592	"BDKRB1"	"623"	1	"E.Br.50h.1"
2.16312137578356	"BCL3"	"602"	1	"E.Br.50h.1"
2.57289907294903	"ATP7A"	"538"	1	"E.Br.50h.1"
3.79949464091146	"ANOS1"	"3730"	1	"E.Br.50h.1"
2.11111052957097	"ALOX5AP"	"241"	1	"E.Br.50h.1"
3.39443594618887	"ALDH1A1"	"216"	1	"E.Br.50h.1"
2.08740383328814	"VEGFA"	"7422"	1	"E.Br.8h.1"
2.13620562708869	"UROD"	"7389"	1	"E.Br.8h.1"
2.05510572704589	"TNFSF8"	"944"	1	"E.Br.8h.1"
2.14346634848945	"TNFSF13B"	"10673"	1	"E.Br.8h.1"
2.06114851649028	"TNF"	"7124"	1	"E.Br.8h.1"
2.09289572829319	"TLR4"	"7099"	1	"E.Br.8h.1"
2.10764210488513	"TLR3"	"7098"	1	"E.Br.8h.1"
2.06642120836212	"TFRC"	"7037"	1	"E.Br.8h.1"
2.30311706096111	"SYK"	"6850"	1	"E.Br.8h.1"
2.13634212212116	"SMPD1"	"6609"	1	"E.Br.8h.1"
2.0559612941928	"SMAD3"	"4088"	1	"E.Br.8h.1"
2.33519555018542	"SMAD2"	"4087"	1	"E.Br.8h.1"
2.06247767939681	"SLC29A2"	"3177"	1	"E.Br.8h.1"
2.00507942554189	"RXRA"	"6256"	1	"E.Br.8h.1"
2.03938825014765	"RIN2"	"54453"	1	"E.Br.8h.1"
2.37956292330028	"PTPN22"	"26191"	1	"E.Br.8h.1"
2.01350854502165	"PSIP1"	"11168"	1	"E.Br.8h.1"
2.17377444652179	"PSEN1"	"5663"	1	"E.Br.8h.1"
2.98222253310155	"PLAUR"	"5329"	1	"E.Br.8h.1"
2.40309897906737	"PDPN"	"10630"	1	"E.Br.8h.1"
2.07905905560303	"MMP2"	"4313"	1	"E.Br.8h.1"
2.03332623154241	"MME"	"4311"	1	"E.Br.8h.1"
2.10231509592347	"MKI67"	"4288"	1	"E.Br.8h.1"
2.01031952770803	"MIF"	"4282"	1	"E.Br.8h.1"
2.05099630451295	"LAMB3"	"3914"	1	"E.Br.8h.1"
2.09179776784197	"IRAK3"	"11213"	1	"E.Br.8h.1"
2.11596049693298	"IL6"	"3569"	1	"E.Br.8h.1"
2.11791703327121	"IL4"	"3565"	1	"E.Br.8h.1"
2.00599111118361	"IL32"	"9235"	1	"E.Br.8h.1"
2.00125617651849	"IL22"	"50616"	1	"E.Br.8h.1"
2.27904301116079	"IL1RL1"	"9173"	1	"E.Br.8h.1"
2.01604718768447	"IL13RA1"	"3597"	1	"E.Br.8h.1"
2.11220193264872	"IL12RB2"	"3595"	1	"E.Br.8h.1"
2.62583306502366	"IGFBP3"	"3486"	1	"E.Br.8h.1"
2.39536654652902	"HSPD1"	"3329"	1	"E.Br.8h.1"
2.03845545971142	"HLA-DRB1"	"3123"	1	"E.Br.8h.1"
2.09850199939558	"HLA-DQB1"	"3119"	1	"E.Br.8h.1"
2.08854430785845	"HLA-DQA1"	"3117"	1	"E.Br.8h.1"
2.13387903116857	"HFE"	"3077"	1	"E.Br.8h.1"
2.15726925047543	"FPR2"	"2358"	1	"E.Br.8h.1"
2.09043287501962	"FCGR1A"	"2209"	1	"E.Br.8h.1"
2.05153494004775	"FCER1A"	"2205"	1	"E.Br.8h.1"
2.16506174479452	"F3"	"2152"	1	"E.Br.8h.1"
2.03283978311643	"F2R"	"2149"	1	"E.Br.8h.1"
2.12389913590056	"EGFR"	"1956"	1	"E.Br.8h.1"
